"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"1106175264718028800","","","2019-03-14 12:48:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It's interesting how a bitcoin company shouldn't want a competitor to do a bad job with its customers, as that could mean damaging bitcoin thus hurting itself as a result, compared to almost any other industry where that could be almost ""a dream""","","","",""
"1105882935620702208","1105882535043706885","776541940963696640","2019-03-13 17:26:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Hanakookie1 It is mostly capex indeed","","","",""
"1105882605650657280","1105873529277431809","11627302","2019-03-13 17:25:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","profit completely squeezed during the last year, whereas the gap (profit) between both lines has been huge historically (bear in mind it is logarithmic)","","","",""
"1105876705380581376","1105875736315990016","11627302","2019-03-13 17:02:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Ragnarly I hypothesize that a socialist rule could be more viable if habitants have very similar interests which could be the case in a Scandinavian Country.","","","",""
"1105875870537994241","1105875736315990016","11627302","2019-03-13 16:58:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Ragnarly your name sounds Icelandic btw, aren't you from there?","","","",""
"1105875736315990016","1105860157936799752","2375800382","2019-03-13 16:58:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Ragnarly IMO, Scandinavian countries have something special and uncomparable to others and that's how extremely homogeneus their population is, and the very deep consensus culture. This makes a ""socialist"" rule potentially more viable. This has been changing in the last decades though","","","",""
"1105873529277431809","","","2019-03-13 16:49:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I've done a profitability analysis of a mining operation with wasted gas. Includes the depreciation of a 20' container with 165 innosilicon 43Th/s devices &amp; a 400kw gas engine. Some other assumptions as well. You can clearly see some serious suffering during this last year! https://t.co/rAyjxTKDkm","","","","https://twitter.com/acrual/status/1105873529277431809/photo/1"
"1105838365730111489","","","2019-03-13 14:29:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Huge https://t.co/7uPrjgclzg","","","","https://twitter.com/Austen/status/1105574664024162305"
"1105828935940612096","","","2019-03-13 13:52:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Next wave of bitcoin buyers will be more mentally prepared for volatility and longer term minded. I expect the next bull run to be gigantic.","","","",""
"1105815876157300736","","","2019-03-13 13:00:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @flix1: Using @bisq_network for remittances or currency exchange is simple. Want to move EUR to GBP? Just buy BTC with EUR and sell for…","1105807321756782592","14217906","2019-03-13 12:26:25 +0000",""
"1105805777422430210","1105799677797195777","213410547","2019-03-13 12:20:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fnietom Although I agree, the willingness of so many to be as financially sovereign as possible will probably make this % keep decreasing over time. Willingness to be sovereign can only increase IMO.","","","",""
"1105795150754824193","1105791268225986560","723212786625466368","2019-03-13 11:38:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Bastos_Quotes Hasta cohetes espaciales","","","",""
"1105749349080985600","","","2019-03-13 08:36:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Like in ""we will do whatever it takes to keep the EU glued together""
Super Mario 2010 or 2011 https://t.co/ZB4J4aR4qJ","","","","https://twitter.com/ecb/status/1105497103755853830"
"1105741764734996482","1105741474354864128","925805302267736072","2019-03-13 08:05:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@bitylib @mvidallopez Cuánta razón","","","",""
"1105741721743314944","","","2019-03-13 08:05:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @bitylib: @mvidallopez Si 30 años después los medios no saben de lo que hablan cuando hablan de internet, ¿como van a saber siquiera que…","1105741474354864128","925805302267736072","2019-03-13 08:04:45 +0000",""
"1105549518429450240","","","2019-03-12 19:21:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Absolutexe: Dice la muy sinvergüenza ""que el gobierno no tiene capacidad de maniobra"" ... Concretamente tiene un 55,42% de capacidad de…","1105206145017409541","219363505","2019-03-11 20:37:33 +0000","https://www.abc.es/economia/abci-subira-4-por-ciento-abril-aplicarse-impuestos-suspendidos-octubre-201903111632_noticia_amp.html,https://twitter.com/Absolutexe/status/1105206145017409541/photo/1"
"1105528729323950082","1105524537125408773","149153663","2019-03-12 17:59:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@josicosi @franboracay @dlacalle Y el motivo exacto de que no esté preparado es la más absoluta desidia.","","","",""
"1105522827816591361","1105519535220842496","88744163","2019-03-12 17:35:56 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@franboracay @dlacalle Exacto, no hay motivo alguno más que la más absoluta desidia para justificar que tarde más de unos segundos en escribir información y verificarla en una base de datos","","","",""
"1105513275112992768","","","2019-03-12 16:57:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @joeloregalatto: People reading this and still not buying Bitcoin https://t.co/jaspPmvYLS","1105503483493580805","822181832020160512","2019-03-12 16:19:04 +0000","https://twitter.com/ecb/status/1105494215381913601,https://twitter.com/ecb/status/1105494215381913601"
"1105483644825559040","","","2019-03-12 15:00:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @100trillionUSD: 1% #bitcoin + 99% cash beats S&amp;P500 on risk and return

S&amp;P500 2010 ($1257 close) to 2018 ($2506 close): 9.0% return, -…","1105463674666389504","918804624303382528","2019-03-12 13:40:53 +0000","https://twitter.com/100trillionUSD/status/1105463674666389504/photo/1"
"1105481595782393857","1105479009746542593","213410547","2019-03-12 14:52:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fnietom @jlbenitocorres @jdominan @azvalor @Metagestion @CobasFunds Bitcoin's volatility can only be a problem for overexposed portfolios.
If your exposure is small it won't affect you, and at the same time, fewer people over exposed will decrease bitcoin's volatility which will keep decreasing over time.","","","",""
"1105480296248602624","","","2019-03-12 14:46:56 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @fnietom: This is a great example on why bitcoin will drain value from other assets currently used as a SoV. The lower its volatility, t…","1105479009746542593","213410547","2019-03-12 14:41:49 +0000","https://twitter.com/fnietom/status/1105479009746542593/photo/1"
"1105477629094834177","1105476643466833920","16733814","2019-03-12 14:36:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jaredkimball @Mangan150 OMG!! 😱😱😱","","","",""
"1105476338268454917","1105475172004433927","47966112","2019-03-12 14:31:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@matt_odell How very true. 
It has been very ""cheap"" reputationally speaking being a nocoiner so far. Like being a keynesian.
In a few years it will be way more ""expensive"", like being a flat earther nowadays","","","",""
"1105475519380889602","","","2019-03-12 14:27:57 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If I ever get weak about my diet and fitness program, I know @Mangan150's daily newsletter will come to the rescue","","","",""
"1105473383947485189","1105472430233939968","253293158","2019-03-12 14:19:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@theonevortex It's amazing how from the outside you could believe every major figure in the ""crypto"" space is equally super-smart. A little bit of digging in and you realize how much bitcoin is light years ahead","","","",""
"1105472783910424577","","","2019-03-12 14:17:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sabbatical years in countries with strong property rights for early bitcoin adopters may become a thing in the near future","","","",""
"1105471335193554946","1105470320897675267","1226109727","2019-03-12 14:11:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ManuelPolavieja Guau no sabía esto","","","",""
"1105471112413097985","1105469202096443392","1226109727","2019-03-12 14:10:26 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ManuelPolavieja Flat rates sound easier and more likely imo. And anyhow, if your bitcoins do actually gain a lot of value you may go sabbatical abroad for a couple of years to a country with strong property rights and come back clean ¿?","","","",""
"1105468727791968256","1105468108465152001","11627302","2019-03-12 14:00:57 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ManuelPolavieja https://t.co/qHAp3Ta7Vq","","","","https://twitter.com/acrual/status/1105468727791968256/photo/1"
"1105468108465152001","1105466314032852993","11627302","2019-03-12 13:58:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ManuelPolavieja But to me, if Spain has an undercover economy of 20% and people encounter a better way to carry out those tx with bitcoin, doesn't it increase the chances of an even bigger undercover economy and then a problem to the tax man?","","","",""
"1105467332967706626","","","2019-03-12 13:55:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The economic calculation of the cost of picking that money up vs the value you obtain. Fascinating. https://t.co/bji1vvirRc","","","","https://twitter.com/Xentagz/status/1105386714577686529"
"1105466784524787714","1105465092626354176","213410547","2019-03-12 13:53:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fnietom Ok understood thx","","","",""
"1105466314032852993","1105463659323625472","1226109727","2019-03-12 13:51:22 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ManuelPolavieja 👍","","","",""
"1105466140921335809","1105345283750313984","3686942727","2019-03-12 13:50:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jblancod78 @marcvidal La agricultura, pólvora y sin duda telégrafo, precursor de cualquier tipo de telecomunicación moderna, lo han sido más en mi opinión","","","",""
"1105465828106010625","1105251024774799361","9974322","2019-03-12 13:49:26 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@marcvidal @dlacalle 🤦‍♂️

Una ayudita que os veo despistados

https://t.co/PPUkrWuUBS","","","","https://twitter.com/charlottejee/status/1105419057686368256?s=19"
"1105459568107290624","1105411781554515968","213410547","2019-03-12 13:24:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fnietom Can you pls elaborate on the fact issuance consumes liquidity? Can you explain?","","","",""
"1105450508175724549","1105437841067261952","164628863","2019-03-12 12:48:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mvidallopez @INCIBE 🤦‍♂️","","","",""
"1105448876465639424","1105430248177455104","1226109727","2019-03-12 12:42:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ManuelPolavieja What information can they get about bitcoiners from other people at this stage where most are hodling and using it just as a SoV?","","","",""
"1105123931650965504","1105123571125362688","112796335","2019-03-11 15:10:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@juanrallo está toda España llena de crimethinkers","","","",""
"1105123706177798144","","","2019-03-11 15:09:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","😂 https://t.co/bL3ubvWglS","","","","https://twitter.com/bitstein/status/1105121828752769028"
"1105064504092778496","","","2019-03-11 11:14:43 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @fnietom: Bitcoin price seems to follow scarcity. Is this causation or just correlation? https://t.co/fIidQpqSQb","1105063840893583360","213410547","2019-03-11 11:12:05 +0000","https://twitter.com/fnietom/status/1105063840893583360/photo/1,https://twitter.com/fnietom/status/1105063840893583360/photo/1"
"1104805843441197056","1104783441059549185","385984733","2019-03-10 18:06:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mromcon @jmmacmartin Sí, en la mía también estamos preparando un recibimiento espectacular","","","",""
"1104700106673188866","","","2019-03-10 11:06:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GVetri18: @acrual Creo que esto te puede resultar interesante. Jugar un juego obtener una moneda virtual y venderla en el juego es más…","1104699351509729281","459787825","2019-03-10 11:03:44 +0000","https://twitter.com/edulisch/status/1104542595806609408?s=19"
"1104700088675434496","1104699351509729281","459787825","2019-03-10 11:06:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@GVetri18 Y el apagón ha hecho estragos? Increíble","","","",""
"1104690050460196864","","","2019-03-10 10:26:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @quintanapaz: “Todos queremos gozar de los privilegios que supone ser considerado una víctima: que nos escuchen, que nos admiren, pero s…","1104330737908629504","90612963","2019-03-09 10:39:00 +0000","https://www.lavanguardia.com/lacontra/20190306/46872941176/la-victima-es-el-heroe-de-nuestro-tiempo.html"
"1104680881220771841","1104672666542358528","1019845335739486210","2019-03-10 09:50:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LamadredeL @juanrallo Con la cuarta hidroeléctrica del mundo y las mayores reservas de petróleo, exactamente ¿qué variables se le escapan? ¿Qué otra cosa que el socialismo ha provocado los apagones? Fascinante","","","",""
"1104300351920984064","1104255226620661760","820252180796100608","2019-03-09 08:38:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@pierre_rochard My feeling too","","","",""
"1104129577654337536","1104129497765429248","822181832020160512","2019-03-08 21:19:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@joeloregalatto @mvidallopez Jajaajaa","","","",""
"1104124839755956225","1104065959181070336","203652149","2019-03-08 21:00:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SJosephBurns https://t.co/05dJWYtZjj","","","","https://twitter.com/acrual/status/1086729446256717825?s=19"
"1104116476271886341","1104089262134157312","2568108282","2019-03-08 20:27:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@NickSzabo4 @MindsFiction After living there for a while, I realized it is not comparable to any other Countries. Very small and extremely homogeneus population until very recently. Notable disagreement non existent. Trust and consensus everywhere, which favoured progress, but that is disappearing too","","","",""
"1104105575279968256","1104082901052866560","164628863","2019-03-08 19:44:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mvidallopez Es fascinante la capacidad de esta Sra para expresar su opinión sin entender nada","","","",""
"1104103288708968450","","","2019-03-08 19:35:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ThomasSowell: “Civil rights used to be about treating everyone the same. But today some people are so used to special treatment that eq…","1104080096162398208","57338175","2019-03-08 18:03:02 +0000",""
"1104102945669500928","","","2019-03-08 19:33:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @flix1: Este hilo parece un capítulo de ""Atlas Shrugged"". https://t.co/P5moMsWBZ4","1104100185809043456","14217906","2019-03-08 19:22:52 +0000","https://twitter.com/carinho9/status/1103921781365043202,https://twitter.com/carinho9/status/1103921781365043202"
"1104100761045295104","","","2019-03-08 19:25:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @lucas_lclc: After a conversation with @wences (CEO of @xapo , who is a supporter of @21Lectures), the most well-known Swiss financial m…","1104021713505996800","1248335677","2019-03-08 14:11:02 +0000","https://www.cash.ch/news/top-news/crash-prophet-marc-faber-ich-habe-zum-ersten-mal-bitcoin-gekauft-1294130?utm_source=Handelszeitung+Newsletter&utm_campaign=934e0c5680-LUNCH_TOPICS_2018_12_03_COPY_01&utm_medium=email&utm_term=0_c1505081ea-934e0c5680-98510445"
"1104041849516421121","1104037896984637440","1598709350","2019-03-08 15:31:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@danheld add a reasonable 10%-20% of the estimated €210T of Real Estate market that is currently used as a SoV","","","",""
"1104017411475419136","1104015631576326144","539499219","2019-03-08 13:53:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@RyanDippmann haha thanks! :)","","","",""
"1104012063762976768","1104011209794215937","539499219","2019-03-08 13:32:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@RyanDippmann you could repeat this tweet twice per day and I wouldn't stop liking it 😂","","","",""
"1104011934029045760","","","2019-03-08 13:32:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @RyanDippmann: #Bitcoin it’s The only game in town. https://t.co/SrbjTACohV","1104011209794215937","539499219","2019-03-08 13:29:18 +0000","https://twitter.com/RyanDippmann/status/1104011209794215937/photo/1,https://twitter.com/RyanDippmann/status/1104011209794215937/photo/1"
"1104008907066916864","1104007418357387265","11627302","2019-03-08 13:20:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","the fact you had to trust strangers for many different things like politics or financials, taxis, restaurants or hotels has created artificial protection for mistakes. That's being changed as I write.","","","",""
"1104007418357387265","","","2019-03-08 13:14:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","internet and bitcoin are facilitating the largest trust transfer in history","","","",""
"1103966392192299008","","","2019-03-08 10:31:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I wonder what does @Mangan150 think about this customer retention system that I found in the waiting room of a Spanish Hospital a few weeks ago https://t.co/tnpdNPZnOI","","","","https://twitter.com/acrual/status/1091686041835225088"
"1103949130035019777","1103827113201815553","161003811","2019-03-08 09:22:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@omarshibli @ManuelPolavieja @festina_lente_2 @stephanlivera @saifedean You seem to have been completely Yuval Hararied. Money is not a story nor a social construct. You will not succeed convincing other Hararied people to use a good as money if it doesn't have very particular properties","","","",""
"1103558956402860032","1103437763783917571","781293","2019-03-07 07:32:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@martinvars @dbl Precisely, but what happens when one is strictly scarce and the other easily inflatable?

You get a financial black hole!","","","",""
"1103349081081081856","1103335471210389504","3192881756","2019-03-06 17:38:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@andrew__rivers @saifedean I suggest you follow @Mangan150 for books, articles, studies, etc...","","","",""
"1103348818148581376","1103334163606880256","18469669","2019-03-06 17:37:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@saifedean I still can't believe I had to get into bitcoin to see this kind of things","","","",""
"1102995724411781121","","","2019-03-05 18:14:08 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ThomasSowell: ""If you cannot achieve equality of performance among people born to the same parents and raised under the same roof, how…","1102992925301067777","57338175","2019-03-05 18:03:00 +0000",""
"1102859109412548608","1102858194433519616","1618431","2019-03-05 09:11:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@supercoco9 @mvidallopez suena a envainada brutal","","","",""
"1102857896818298881","1102857079663063040","1618431","2019-03-05 09:06:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@supercoco9 @mvidallopez Ejem, yo no llevaría la conversación por ahí...","","","",""
"1102677645236600832","","","2019-03-04 21:10:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SGBarbour: 1/ Energy Alarmists are freaking out over Bitcoin's energy use and it hasn't even affected their lifestyles yet (aside from…","1102675919120945152","2957060303","2019-03-04 21:03:20 +0000",""
"1102577861821693952","","","2019-03-04 14:33:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Huge https://t.co/VZ0E4DaUsc","","","","https://twitter.com/brucefenton/status/1102573891581628417"
"1102573607396491264","1102550998088855552","822181832020160512","2019-03-04 14:16:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@joeloregalatto @Frances_Coppola She will say she's been a core contributor since 1960","","","",""
"1102508133937762304","","","2019-03-04 09:56:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @acrual: @jmlopezzafra siempre me he preguntado por qué si el valor es subjetivo, hay gente que se siente capacitada para saber qué es v…","1102508112420966401","11627302","2019-03-04 09:56:32 +0000",""
"1102508112420966401","1102308523046785025","18949241","2019-03-04 09:56:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jmlopezzafra siempre me he preguntado por qué si el valor es subjetivo, hay gente que se siente capacitada para saber qué es valioso para tí mejor que tu mismo.","","","",""
"1102479363793215489","","","2019-03-04 08:02:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @jmlopezzafra: Adoro a los socialistas, porque saben todo lo que cada uno de nosotros necesita. Saben lo que es bueno, lo que es malo, l…","1102308523046785025","18949241","2019-03-03 20:43:26 +0000",""
"1102232556131545089","","","2019-03-03 15:41:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @skwp: Bitcoin is engineered for the worst case. Until the worst case comes, other coins may look similar. But it is like riding a car w…","1102229644957401088","43763","2019-03-03 15:30:00 +0000",""
"1101899639048073216","","","2019-03-02 17:38:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @StockCats: Study https://t.co/huZ0KROy4P","1101515782838763526","60113926","2019-03-01 16:13:22 +0000","https://twitter.com/StockCats/status/1101515782838763526/photo/1,https://twitter.com/StockCats/status/1101515782838763526/photo/1"
"1101621409049178112","","","2019-03-01 23:13:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NickSzabo4: China can keep radically increasing its coal consumption because totem animals will solve climate change. https://t.co/11CZ…","1101620885008506886","2568108282","2019-03-01 23:11:00 +0000","https://twitter.com/simongerman600/status/987108507550859265"
"1101583672547909632","1101578766697017344","380922726","2019-03-01 20:43:08 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@carlosgnotario @juanrallo aka competencia inter-CC.AA.?","","","",""
"1101546303719395328","1101545146963906566","15808647","2019-03-01 18:14:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@techreview Some Companies have been doing this for 20 years. It would be news if it happens to forecast way better","","","",""
"1101544723230138369","1101542124997230597","112796335","2019-03-01 18:08:22 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@juanrallo ¿Crees que por el lado de la demanda se puede hacer algo también para que no esté siempre media España buscando trabajo en Madrid y para que el empleo se reparta más por otras provincias? Se me ocurre el ejemplo de Alemania o USA.","","","",""
"1101449425807962112","","","2019-03-01 11:49:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @OperadorNuclear: Los puntos rojos indican dónde se han producido muertes relacionadas con la radiación producida por las centrales nucl…","1101187593209827328","715476691460558848","2019-02-28 18:29:15 +0000","https://www.csn.es/estudio-epidemiologico,https://twitter.com/OperadorNuclear/status/1101187593209827328/photo/1"
"1101424796372516864","1101415242184253440","89514111","2019-03-01 10:11:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@luna1999 Yo encantado de discutir cualquier solución que no comprometa la inmutabilidad de bitcoin, cosa que el aumento de bloques haría con efecto inmediato. Si LN no satisface este caso de uso, no tiene sentido comprometer seguridad porque el Sr no pueda esperar un LN mejor u otro L2","","","",""
"1101413825147011072","1101410584371912704","89514111","2019-03-01 09:28:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@luna1999 Si tras años de experimentación terminásemos concluyendo que LN no es un buen L2, la conclusión debe ser necesariamente que necesitamos otro L2 diferente (bienvenida sea la competencia), pero nunca aumentar bloques como sugiere ese Sr. sacrificando así la descentralización","","","",""
"1101401113138475011","1101397449732689920","1226109727","2019-03-01 08:37:43 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ManuelPolavieja Agree","","","",""
"1101392877878501376","","","2019-03-01 08:04:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We must choose between a solution that will start working for everyone in X years and will last decades
OR 
a solution that will start working now for everyone and will last months.
I choose the former
This is a once in a millenia opportunity, sorry if it doesn't work for you YET https://t.co/N77kzfbFx9","","","","https://twitter.com/iwearahoodie/status/1101157253455859712"
"1101391151100252160","1101386962215276544","89514111","2019-03-01 07:58:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@luna1999 No entiendo como pretende que LN sea la solución YA. Yo no espero algo razonablemente usable en menos de dos años.","","","",""
"1101389016941899776","","","2019-03-01 07:49:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Time to educate all kinds of robbers on what multisig is all about so that we can prevent them from even start doing their job","","","",""
"1101383394997489664","1101382814484885505","29270179","2019-03-01 07:27:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@dlacalle Votaré al primer partido que proponga retirarle el sueldo vitalicio","","","",""
"1101206359473823744","","","2019-02-28 19:43:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @fiscalidadbtc: Según la última encuesta de @ING_news, aunque el 33% de los españoles aún no ha oido hablar de las criptomonedas, el 10%…","1101204491372765184","966978569804148736","2019-02-28 19:36:24 +0000","https://www.slideshare.net/ING/ing-international-survey-cracking-the-code-on-cryptocurrency,https://twitter.com/fiscalidadbtc/status/1101204491372765184/photo/1,https://twitter.com/fiscalidadbtc/status/1101204491372765184/photo/1,https://twitter.com/fiscalidadbtc/status/1101204491372765184/photo/1,https://twitter.com/fiscalidadbtc/status/1101204491372765184/photo/1"
"1101157382221115397","","","2019-02-28 16:29:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Quite fascinating to realize that both political and financial decisions are taken on your behalf by people that don't suffer the consequences of their mistakes","","","",""
"1101144785082109952","","","2019-02-28 15:39:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I am still shocked when I get somewhere IRL and they are not talking about bitcoin","","","",""
"1101046886146936832","","","2019-02-28 09:10:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @clairlemon: Germany’s emissions have flatlined &amp; electricity costs have increased 50% since they invested $580B in a renewables-heavy e…","1100906553782071296","1398479138","2019-02-27 23:52:30 +0000","https://quillette.com/2019/02/27/why-renewables-cant-save-the-planet/"
"1100780770199830529","","","2019-02-27 15:32:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @fnietom: Some people have attributed late 2013 bull run to MtGox manipulation and the discrepancy between fees and price may back this…","1100778531280379904","213410547","2019-02-27 15:23:47 +0000","https://twitter.com/fnietom/status/1100778531280379904/photo/1"
